file	line	declaration	note
lib/screens/seerr/seerr_discover_screen.dart	735	leading: widget.onBack == null ? null : BackButton(onPressed: widget.onBack),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	784	title: Text(t.seerr.myRequests),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	786	onTap: () => unawaited(_openRequests(mineOnly: true)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	808	title: seerrErrorMessage(row.errorKind),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	821	child: StateView.empty(title: t.seerr.noResults, icon: Symbols.movie_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	906	title: t.seerr.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	932	title: title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	946	title: row.title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1030	onTap: _openDetail,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1100	: IconButton(icon: const AppIcon(Symbols.close_rounded, fill: 1), onPressed: _clearSearch),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1115	onPressed: _openRequests,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1137	title: t.seerr.errorNetwork,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1149	child: StateView.empty(title: t.seerr.noResults, icon: Symbols.search_off_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1177	title: seerrErrorMessage(_dominantErrorKind),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1191	child: StateView.empty(title: t.seerr.noResults, icon: Symbols.movie_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1202	slivers.add(SliverToBoxAdapter(child: _RowHeaderSkeleton(title: row.title)));	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1236	slivers.add(SliverToBoxAdapter(child: _RowHeaderSkeleton(title: row.title)));	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1253	builder: (_) => SeerrRowGridScreen(title: row.title, fetch: row.fetch),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1289	onPressed: () => unawaited(_selectProvider(p)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1316	title: seerrErrorMessage(row.errorKind),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1331	child: StateView.empty(title: t.seerr.noResults, icon: Symbols.movie_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1443	? MobileSeerrSeeAllLink(onPressed: onShowAll!)	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1447	onPressed: onShowAll!,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_discover_screen.dart	1475	onTap: () => onTapItem(media),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_grid_sliver.dart	82	onTap: () => onTap(media),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	128	title: Text(_base.title, maxLines: 1, overflow: TextOverflow.ellipsis),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	151	title: _network ? t.seerr.errorNetwork : t.seerr.errorGeneric,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	191	title: t.seerr.recommendations,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	395	onPressed: onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	397	onTap: onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	399	onPressed: onPressed,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_media_detail_screen.dart	547	return SeerrPosterCard(media: media, onTap: () => onTapItem(media), width: metrics.cardWidth);	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	238	title: t.seerr.cancelRequest,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	267	title: Text(canManage && !widget.mineOnly ? t.seerr.allRequests : t.seerr.myRequests),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	285	title: canManage && !widget.mineOnly ? t.seerr.allRequests : t.seerr.myRequests,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	316	title: request.mediaTitle ?? '',	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	353	onSelect: () => _onFilter(tabs[i].$1),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	390	onSelect: _openDiscover,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	395	onTap: _openDiscover,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	519	title: Text(t.common.retry),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_requests_screen.dart	520	onTap: widget.onLoadMore,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_row_grid_screen.dart	99	title: Text(widget.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_row_grid_screen.dart	110	title: seerrErrorMessage(_errorKind),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_row_grid_screen.dart	119	child: StateView.empty(title: t.seerr.noResults, icon: Symbols.search_off_rounded),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/seerr/seerr_row_grid_screen.dart	124	onTap: _openDetail,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/servers_screen.dart	19	title: Text(t.tvMyPleya.servers),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	54	title: Text(t.about.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	102	title: t.about.sourceCode,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	105	onTap: () => _open(sourceUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	109	title: t.about.basedOnPlezy,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	112	onTap: () => _open(upstreamUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	116	title: t.about.privacyPolicy,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	118	onTap: () => _open(privacyUrl),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	130	title: t.about.openSourceLicenses,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/about_screen.dart	132	onTap: () {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	39	title: t.addServer.signInWithPlexCard,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	45	title: t.addServer.connectToJellyfinCard,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	53	title: t.addServer.connectToPleyaServerCard,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	61	title: t.addLocalFolder.cardTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	67	title: t.pleyaShare.cardTitle,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	74	title: Text(	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	90	title: options[i].title,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	92	onTap: () async {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	104	title: t.addServer.borrowFromAnotherProfile,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	106	onTap: () async {	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	159	onSelect: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_connection_screen.dart	164	onTap: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	441	title: Text(t.addServer.addJellyfinTitle),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	513	onPressed: busy ? null : _probe,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	515	onPressed: busy ? null : _probe,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	557	onPressed: busy ? null : _signIn,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	559	onPressed: busy ? null : _signIn,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	568	onPressed: busy ? null : _startQuickConnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	570	onPressed: busy ? null : _startQuickConnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	611	onPressed: busy	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	617	onPressed: busy	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	674	onTap: busy ? null : () => unawaited(_useDiscoveredServer(server)),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	723	onPressed: _cancelQuickConnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	725	onPressed: _cancelQuickConnect,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	768	onSelect: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_jellyfin_screen.dart	778	onTap: onTap,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	55	title: Text(t.addLocalFolder.title),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	73	onTap: () => setState(() => _libraryType = 'movies'),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	78	onTap: () => setState(() => _libraryType = 'tvshows'),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	83	onTap: () => setState(() => _libraryType = 'mixed'),	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	93	onSelect: _pickDirectory,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	98	onTap: _pickDirectory,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
lib/screens/settings/add_local_folder_screen.dart	137	onSelect: _canSave() ? _save : null,	Code-inventaris; platformvoorwaarden en runtime-bereikbaarheid nog per route toetsen
